xrsa_flux,xrsb_flux,status,flare_class
2.3682919e-08,1.5588912e-06,POST_EVENT,nan
1.4901367e-08,1.0532478e-06,EVENT_START,nan
4.88569e-07,4.348207e-06,EVENT_PEAK,C4.3
9.197746e-08,2.5489317e-06,EVENT_END,nan
3.858104e-08,1.6235053e-06,EVENT_START,nan
3.5444288e-07,3.570044e-06,EVENT_PEAK,C3.5
5.476173e-08,1.7183854e-06,EVENT_END,nan
3.502961e-08,1.5009743e-06,POST_EVENT,nan
2.8476176e-08,1.3570883e-06,EVENT_START,nan
1.560012e-06,8.989446e-06,EVENT_PEAK,C8.9
3.5215692e-07,4.840701e-06,EVENT_END,nan
1.8273601e-08,1.3137369e-06,POST_EVENT,nan
1.6689519e-08,1.0287959e-06,EVENT_START,nan
1.0043114e-07,1.768007e-06,EVENT_PEAK,C1.7
2.7180997e-08,1.3086318e-06,EVENT_END,nan
2.0564158e-08,1.1242566e-06,EVENT_START,nan
1.4447369e-07,2.255442e-06,EVENT_PEAK,C2.2
4.7014247e-08,1.6379798e-06,EVENT_END,nan
1.8489361e-08,1.2115469e-06,EVENT_START,nan
4.7323817e-07,5.199483e-06,EVENT_PEAK,C5.1
1.0094791e-07,2.8344273e-06,EVENT_END,nan
2.0565594e-08,1.2116732e-06,EVENT_START,nan
9.70443e-08,1.8087985e-06,EVENT_PEAK,C1.8
3.0058526e-08,1.3357616e-06,EVENT_END,nan
2.4850243e-08,1.2264549e-06,EVENT_START,nan
1.7942381e-06,1.1655642e-05,EVENT_PEAK,M1.1
3.2767642e-07,5.974379e-06,EVENT_END,nan
1.8662146e-08,1.2049514e-06,POST_EVENT,nan
1.0615449e-08,1.0678871e-06,EVENT_START,nan
6.0501726e-08,1.5043765e-06,EVENT_PEAK,C1.5
1.6344888e-08,1.2139895e-06,EVENT_END,nan
1.3859826e-08,1.0819267e-06,EVENT_START,nan
6.797221e-08,1.621264e-06,EVENT_PEAK,C1.6
2.727527e-08,1.2762212e-06,EVENT_END,nan
1.5102511e-08,1.0567127e-06,POST_EVENT,nan
9.5970565e-09,9.448228e-07,EVENT_START,nan
4.0556035e-08,1.3610279e-06,EVENT_PEAK,C1.3
1.8866e-08,1.1347188e-06,EVENT_END,nan
8.0061415e-09,1.1846088e-06,POST_EVENT,nan
6.0237038e-09,1.0785276e-06,EVENT_START,nan
5.1758935e-08,1.4904384e-06,EVENT_PEAK,C1.4
2.5242779e-08,1.3802311e-06,EVENT_START,nan
6.5226764e-08,1.7677621e-06,EVENT_PEAK,C1.7
2.8320388e-08,1.4916355e-06,EVENT_END,nan
2.8320388e-08,1.4916355e-06,EVENT_START,nan
1.7465378e-07,2.7319077e-06,EVENT_PEAK,C2.7
4.5646445e-08,1.925619e-06,EVENT_END,nan
2.4858025e-08,1.4762447e-06,POST_EVENT,nan
1.0120095e-08,1.0865455e-06,EVENT_START,nan
1.392831e-07,2.0295668e-06,EVENT_PEAK,C2.0
8.293591e-08,1.7482344e-06,EVENT_START,nan
1.8195145e-07,2.4235483e-06,EVENT_PEAK,C2.4
8.075499e-08,1.9392044e-06,EVENT_END,nan
4.91046e-08,1.7141275e-06,POST_EVENT,nan
1.39532235e-08,1.0924717e-06,EVENT_START,nan
4.7084036e-08,1.477628e-06,EVENT_PEAK,C1.4
1.8426755e-08,1.2492269e-06,EVENT_END,nan
9.95672e-09,1.0613705e-06,POST_EVENT,nan
1.1877293e-08,1.2326785e-06,EVENT_START,nan
5.0354508e-08,1.8269619e-06,EVENT_PEAK,C1.8
2.0976831e-08,1.4840184e-06,EVENT_END,nan
1.011548e-08,1.2729497e-06,POST_EVENT,nan
1.4584968e-08,1.2001664e-06,EVENT_START,nan
1.3772136e-07,2.301378e-06,EVENT_PEAK,C2.3
3.800014e-08,1.8741794e-06,EVENT_START,nan
5.4906533e-08,2.1347153e-06,EVENT_PEAK,C2.1
4.314181e-08,2.0792716e-06,EVENT_START,nan
6.454494e-08,2.317854e-06,EVENT_PEAK,C2.3
4.293771e-08,2.1529602e-06,EVENT_END,nan
3.9974683e-08,2.0614493e-06,POST_EVENT,nan
9.000662e-09,1.1689015e-06,EVENT_START,nan
2.0576537e-07,3.3684398e-06,EVENT_PEAK,C3.3
4.4280867e-08,2.1561734e-06,EVENT_END,nan
4.1146368e-08,1.6913983e-06,EVENT_START,nan
1.6605289e-07,3.129751e-06,EVENT_PEAK,C3.1
6.289262e-08,2.331488e-06,EVENT_END,nan
2.016025e-08,1.725728e-06,POST_EVENT,nan
1.0588975e-08,1.1328403e-06,EVENT_START,nan
8.878836e-08,2.0255459e-06,EVENT_PEAK,C2.0
2.1221053e-08,1.4989638e-06,EVENT_END,nan
6.5731705e-09,1.1514844e-06,,
1.1987508e-08,1.1830585e-06,,
3.9132297e-07,5.254735e-06,,
1.07464224e-07,3.0322194e-06,,
1.5456498e-08,1.4301893e-06,,
4.9931356e-07,4.27976e-06,,
1.02055246e-07,2.2306142e-06,,
1.9240845e-08,1.4391425e-06,,
1.7579124e-08,1.3710059e-06,,
1.639133e-07,2.2846673e-06,,
4.901198e-08,1.7363939e-06,,
4.734231e-08,1.7208287e-06,,
2.032314e-06,1.2769269e-05,,
5.539598e-07,6.334567e-06,,
1.3678734e-07,3.198661e-06,,
4.6470794e-07,5.5451796e-06,,
2.0560813e-07,4.110976e-06,,
1.0588109e-07,3.1519194e-06,,
4.9001702e-08,2.1960145e-06,,
4.2181276e-07,4.654907e-06,,
1.860785e-07,3.3455287e-06,,
6.1301954e-08,2.2659183e-06,,
8.5063645e-09,1.4001246e-06,,
1.2105723e-07,2.7447193e-06,,
4.5546834e-08,2.0307862e-06,,
8.342688e-09,1.3826567e-06,,
1.1158322e-08,1.3755738e-06,,
9.998716e-08,2.1689639e-06,,
2.6123029e-08,1.6991775e-06,,
1.0407585e-08,1.361243e-06,,
2.5861286e-08,1.6232317e-06,,
2.4153525e-07,3.1230497e-06,,
5.3033848e-08,2.156405e-06,,
1.4493095e-08,1.5179405e-06,,
4.9172126e-08,1.7300921e-06,,
1.9379581e-07,2.8581453e-06,,
6.774233e-08,2.1038138e-06,,
3.057927e-08,1.7136153e-06,,
3.057927e-08,1.7136153e-06,,
2.0252638e-07,2.9562198e-06,,
7.022703e-08,2.1631993e-06,,
2.4761462e-08,1.6898258e-06,,
1.4384869e-08,1.3485995e-06,,
1.3951554e-07,2.5444415e-06,,
1.08233756e-07,2.4978476e-06,,
8.521137e-07,6.842784e-06,,
3.0381557e-07,4.607004e-06,,
3.2056693e-07,4.6520604e-06,,
6.2940245e-07,6.318042e-06,,
3.2020478e-07,5.225257e-06,,
1.937477e-07,4.4346243e-06,,
2.7020615e-08,1.5982994e-06,,
2.2154413e-07,3.6795595e-06,,
1.0351008e-07,3.047612e-06,,
6.358763e-07,6.494885e-06,,
2.0997419e-07,3.894226e-06,,
9.0452595e-08,3.0338383e-06,,
6.9457817e-09,1.3319886e-06,,
5.9569793e-06,2.9209585e-05,,
1.136512e-06,1.1415282e-05,,
9.67303e-08,2.3563339e-06,,
2.8772945e-07,4.1440394e-06,,
1.01994964e-07,2.9943503e-06,,
5.1613437e-08,2.2857407e-06,,
1.3563034e-08,1.2691173e-06,EVENT_START,nan
6.7022896e-08,1.950896e-06,EVENT_PEAK,C1.9
1.8855633e-08,1.528858e-06,EVENT_END,nan
1.0026553e-08,1.2534808e-06,POST_EVENT,nan
1.42091e-08,1.2766578e-06,EVENT_START,nan
1.4784631e-07,2.4183855e-06,EVENT_PEAK,C2.4
3.5492672e-08,1.7292538e-06,EVENT_END,nan
1.1432366e-08,1.2280052e-06,POST_EVENT,nan
1.2459924e-08,1.2700857e-06,EVENT_START,nan
2.1498253e-07,3.2267144e-06,EVENT_PEAK,C3.2
9.761805e-08,2.4704461e-06,EVENT_START,nan
1.6625789e-07,3.2053847e-06,EVENT_PEAK,C3.2
6.089189e-08,2.406976e-06,EVENT_END,nan
4.4870813e-08,2.1559276e-06,POST_EVENT,nan
1.0062287e-08,1.2780922e-06,EVENT_START,nan
8.166532e-07,5.601896e-06,EVENT_PEAK,C5.6
1.9792697e-07,2.9998166e-06,EVENT_END,nan
9.695799e-09,1.2988293e-06,POST_EVENT,nan
6.0750596e-09,1.1281435e-06,EVENT_START,nan
5.755952e-07,5.6775166e-06,EVENT_PEAK,C5.6
1.2793369e-07,2.9904595e-06,EVENT_END,nan
1.5830258e-08,1.5663175e-06,EVENT_START,nan
8.078931e-08,2.4223052e-06,EVENT_PEAK,C2.4
3.0160155e-08,1.8810808e-06,EVENT_END,nan
1.0775832e-08,1.5557248e-06,POST_EVENT,nan
1.3531103e-08,1.5229605e-06,EVENT_START,nan
6.257668e-07,5.9083295e-06,EVENT_PEAK,C5.9
1.3125097e-07,3.2067555e-06,EVENT_END,nan
2.2514808e-08,1.7906184e-06,EVENT_START,nan
1.4129367e-07,2.8000945e-06,EVENT_PEAK,C2.8
3.2931258e-08,1.9699808e-06,EVENT_END,nan
2.312351e-08,1.8172485e-06,POST_EVENT,nan
2.4500553e-08,1.5796827e-06,EVENT_START,nan
1.958097e-07,2.9754076e-06,EVENT_PEAK,C2.9
7.306924e-08,2.244124e-06,EVENT_END,nan
2.5386003e-08,1.5416117e-06,POST_EVENT,nan
2.818888e-08,1.5602925e-06,EVENT_START,nan
2.9001325e-07,3.840441e-06,EVENT_PEAK,C3.8
6.724246e-08,2.2582221e-06,EVENT_END,nan
3.1851457e-08,1.5613155e-06,POST_EVENT,nan
2.8600883e-08,1.5425737e-06,EVENT_START,nan
9.845678e-08,2.3701202e-06,EVENT_PEAK,C2.3
3.3430208e-08,1.8841727e-06,EVENT_END,nan
1.9045293e-08,1.564335e-06,POST_EVENT,nan
3.2087147e-08,1.8390235e-06,EVENT_START,nan
9.610856e-08,2.5844522e-06,EVENT_PEAK,C2.5
3.7880888e-08,2.1778553e-06,EVENT_END,nan
1.7500838e-08,1.8483472e-06,POST_EVENT,nan
1.0307732e-08,1.6303982e-06,EVENT_START,nan
1.3400091e-06,1.1414218e-05,EVENT_PEAK,M1.1
1.9719648e-07,4.6931837e-06,EVENT_END,nan
9.32901e-09,1.6539025e-06,POST_EVENT,nan
1.1343051e-08,1.3879345e-06,EVENT_START,nan
7.875989e-08,2.1462838e-06,EVENT_PEAK,C2.1
2.1879705e-08,1.6620535e-06,EVENT_END,nan
1.3106465e-08,1.3478355e-06,POST_EVENT,nan
1.1162221e-08,1.2907653e-06,EVENT_START,nan
6.822932e-08,1.8744706e-06,EVENT_PEAK,C1.8
1.7761614e-08,1.4933961e-06,EVENT_END,nan
3.2251105e-08,1.6372413e-06,EVENT_START,nan
2.3578221e-07,3.0155331e-06,EVENT_PEAK,C3.0
4.515822e-08,2.110917e-06,EVENT_END,nan
1.6989043e-08,1.5693208e-06,POST_EVENT,nan
2.0570885e-08,1.6622424e-06,EVENT_START,nan
2.6227058e-06,1.4264491e-05,EVENT_PEAK,M1.4
3.7768731e-07,5.4115417e-06,EVENT_END,nan
7.290614e-08,2.2630961e-06,EVENT_START,nan
1.605102e-07,3.1373606e-06,EVENT_PEAK,C3.1
9.593754e-08,2.6525577e-06,EVENT_END,nan
6.8105926e-08,2.2252368e-06,POST_EVENT,nan
2.1598481e-08,1.2848145e-06,EVENT_START,nan
9.733393e-08,1.9851177e-06,EVENT_PEAK,C1.9
3.329544e-08,1.5293259e-06,EVENT_END,nan
1.8302753e-08,1.247547e-06,POST_EVENT,nan
1.9272557e-08,1.2263226e-06,EVENT_START,nan
5.8035106e-08,1.6365412e-06,EVENT_PEAK,C1.6
2.9628406e-08,1.3855038e-06,EVENT_END,nan
3.088032e-08,1.3415527e-06,EVENT_START,nan
6.997084e-08,2.0319408e-06,EVENT_PEAK,C2.0
3.6382527e-08,1.6656251e-06,EVENT_END,nan
3.7724686e-08,1.6515438e-06,EVENT_START,nan
8.720645e-07,6.6201283e-06,EVENT_PEAK,C6.6
2.1041593e-07,3.4644413e-06,EVENT_END,nan
3.6636994e-08,1.6242041e-06,POST_EVENT,nan
1.5475852e-08,1.1272424e-06,EVENT_START,nan
1.3665388e-07,2.1636233e-06,EVENT_PEAK,C2.1
2.7485571e-08,1.4465612e-06,EVENT_END,nan
3.1731343e-08,1.3208096e-06,EVENT_START,nan
3.464351e-07,3.7010789e-06,EVENT_PEAK,C3.7
1.866109e-07,2.259088e-06,EVENT_END,nan
2.9408632e-08,1.3163675e-06,POST_EVENT,nan
2.9031952e-08,1.1234887e-06,EVENT_START,nan
7.5266536e-07,4.9948735e-06,EVENT_PEAK,C4.9
1.0066457e-07,2.353379e-06,EVENT_END,nan
2.6539531e-08,1.0964536e-06,POST_EVENT,nan
1.503991e-08,1.0490032e-06,EVENT_START,nan
9.214953e-08,1.8165911e-06,EVENT_PEAK,C1.8
2.5513584e-08,1.2823143e-06,EVENT_END,nan
1.3059496e-08,1.0219596e-06,POST_EVENT,nan
1.839936e-08,1.1625103e-06,EVENT_START,nan
1.2558621e-07,2.4933345e-06,EVENT_PEAK,C2.4
3.8132484e-08,1.7341356e-06,EVENT_END,nan
1.5001948e-08,1.1652578e-06,POST_EVENT,nan
1.6034466e-08,1.3243838e-06,EVENT_START,nan
3.429506e-07,4.002851e-06,EVENT_PEAK,C4.0
8.811782e-08,2.332772e-06,EVENT_END,nan
1.2877299e-08,1.1913174e-06,POST_EVENT,nan
1.3801616e-08,1.2229644e-06,EVENT_START,nan
5.241405e-08,1.709888e-06,EVENT_PEAK,C1.7
1.607479e-08,1.3860011e-06,EVENT_END,nan
1.7231168e-08,1.3080479e-06,EVENT_START,nan
9.3509186e-08,2.2827862e-06,EVENT_PEAK,C2.2
3.043123e-08,1.748194e-06,EVENT_END,nan
1.4525339e-08,1.296612e-06,POST_EVENT,nan
1.176634e-08,1.1782153e-06,EVENT_START,nan
1.3282639e-07,2.3668963e-06,EVENT_PEAK,C2.3
3.434593e-08,1.6141645e-06,EVENT_END,nan
1.5036449e-08,1.0990201e-06,POST_EVENT,nan
1.4239298e-08,9.750836e-07,EVENT_START,nan
4.1778314e-08,1.4177425e-06,EVENT_PEAK,C1.4
2.0566135e-08,1.1858663e-06,EVENT_END,nan
1.4943875e-08,9.797714e-07,POST_EVENT,nan
1.3061736e-08,9.518927e-07,EVENT_START,nan
6.1086595e-08,1.551418e-06,EVENT_PEAK,C1.5
1.8002757e-08,1.2162118e-06,EVENT_END,nan
1.1240795e-08,9.3980685e-07,POST_EVENT,nan
7.916972e-09,1.0136685e-06,EVENT_START,nan
6.376641e-08,1.6604961e-06,EVENT_PEAK,C1.6
1.9402977e-08,1.2640083e-06,EVENT_END,nan
3.903203e-09,1.0174145e-06,POST_EVENT,nan
1.5423588e-08,1.0341287e-06,EVENT_START,nan
1.04209924e-07,1.9715183e-06,EVENT_PEAK,C1.9
3.0954237e-08,1.3524902e-06,EVENT_END,nan
1.6767357e-08,9.971138e-07,POST_EVENT,nan
1.0840808e-08,1.0996876e-06,EVENT_START,nan
3.3172026e-07,3.3723998e-06,EVENT_PEAK,C3.3
5.487424e-08,1.7234371e-06,EVENT_END,nan
2.9972733e-09,1.1198294e-06,POST_EVENT,nan
1e-09,8.980792e-07,EVENT_START,nan
7.327403e-09,1.1944092e-06,EVENT_PEAK,C1.1
1e-09,1.0083577e-06,EVENT_END,nan
1e-09,8.765741e-07,POST_EVENT,nan
1.5290107e-08,1.1613678e-06,EVENT_START,nan
4.0769994e-08,1.5906504e-06,EVENT_PEAK,C1.5
3.3464985e-08,1.5188696e-06,EVENT_START,nan
6.514346e-08,1.896067e-06,EVENT_PEAK,C1.8
3.6740076e-08,1.6619183e-06,EVENT_END,nan
2.6108454e-08,1.5188556e-06,POST_EVENT,nan
1.3395803e-08,1.044333e-06,EVENT_START,nan
1.316731e-07,2.0788636e-06,EVENT_PEAK,C2.0
3.5324096e-08,1.4353947e-06,EVENT_END,nan
9.011235e-09,9.997499e-07,POST_EVENT,nan
5.6834426e-09,9.1478637e-07,EVENT_START,nan
3.433063e-08,1.2274521e-06,EVENT_PEAK,C1.2
1.1379704e-08,1.0488316e-06,EVENT_END,nan
6.50537e-09,8.8924526e-07,POST_EVENT,nan
1.0707647e-08,7.9438695e-07,EVENT_START,nan
2.8742588e-07,3.01489e-06,EVENT_PEAK,C3.0
1.2019181e-07,2.5494835e-06,EVENT_START,nan
2.9771232e-07,4.079493e-06,EVENT_PEAK,C4.0
1.1718569e-07,2.9942096e-06,EVENT_END,nan
7.135375e-08,2.437471e-06,POST_EVENT,nan
8.585831e-09,7.589566e-07,EVENT_START,nan
8.457125e-08,1.3607228e-06,EVENT_PEAK,C1.3
1.9544952e-08,9.824869e-07,EVENT_END,nan
3.2733006e-08,1.1169752e-06,EVENT_START,nan
2.1618084e-07,4.262561e-06,EVENT_PEAK,C4.2
1.855501e-07,4.1165554e-06,EVENT_START,nan
2.0038075e-07,4.3419113e-06,EVENT_PEAK,C4.3
1.872861e-07,4.294449e-06,EVENT_START,nan
1.8792306e-07,4.353866e-06,EVENT_PEAK,C4.3
1.7340157e-07,4.272736e-06,EVENT_END,nan
1.7360657e-07,4.2322085e-06,POST_EVENT,nan
1.335387e-07,3.6598065e-06,EVENT_START,nan
3.0811958e-07,5.768707e-06,EVENT_PEAK,C5.7
1.783711e-07,4.5377055e-06,EVENT_END,nan
1.2880393e-07,3.5817461e-06,POST_EVENT,nan
1e-09,9.690175e-07,EVENT_START,nan
3.817577e-08,1.3540499e-06,EVENT_PEAK,C1.3
8.039355e-09,1.1245875e-06,EVENT_END,nan
1.8020324e-09,9.558421e-07,POST_EVENT,nan
2.065033e-08,8.506092e-07,EVENT_START,nan
1.7687788e-07,3.2098753e-06,EVENT_PEAK,C3.2
5.0768588e-08,1.9483216e-06,EVENT_END,nan
1.1991675e-08,9.852287e-07,EVENT_START,nan
2.0220487e-07,2.6485163e-06,EVENT_PEAK,C2.6
4.815655e-08,1.7038346e-06,EVENT_END,nan
1.2992495e-08,9.874574e-07,POST_EVENT,nan
1.2707829e-08,6.4568536e-07,EVENT_START,nan
8.463128e-08,1.5584048e-06,EVENT_PEAK,C1.5
2.9680697e-08,1.0164796e-06,EVENT_END,nan
1.46895385e-08,7.0568075e-07,EVENT_START,nan
7.364014e-08,1.4265929e-06,EVENT_PEAK,C1.4
2.5470209e-08,8.698388e-07,EVENT_END,nan
1.7601959e-08,7.1658224e-07,POST_EVENT,nan
1.49003565e-08,6.2245994e-07,EVENT_START,nan
3.5936967e-08,9.287763e-07,EVENT_PEAK,B9.2
2.007615e-08,7.344845e-07,EVENT_END,nan
2.0522783e-08,8.3862795e-07,EVENT_START,nan
8.693727e-08,1.7392161e-06,EVENT_PEAK,C1.7
3.3479232e-08,1.2090998e-06,EVENT_END,nan
1.4944254e-08,8.516233e-07,POST_EVENT,nan
1.5332006e-08,7.917017e-07,EVENT_START,nan
7.502214e-07,6.240132e-06,EVENT_PEAK,C6.2
1.1741397e-07,2.7815067e-06,EVENT_END,nan
9.08791e-09,6.85307e-07,POST_EVENT,nan
9.225124e-09,5.589211e-07,EVENT_START,nan
5.5681603e-08,1.007253e-06,EVENT_PEAK,C1.0
1.1148555e-08,6.5479554e-07,EVENT_END,nan
1.3433169e-08,8.9768815e-07,EVENT_START,nan
5.6374898e-08,1.619261e-06,EVENT_PEAK,C1.6
2.1722036e-08,1.1474613e-06,EVENT_END,nan
1.0106401e-08,8.652276e-07,POST_EVENT,nan
1e-09,6.2783334e-07,EVENT_START,nan
1.7012175e-08,9.3267835e-07,EVENT_PEAK,B9.3
6.4770314e-09,7.440771e-07,EVENT_END,nan
3.3385459e-09,6.093347e-07,POST_EVENT,nan
1.5186568e-08,6.4245177e-07,EVENT_START,nan
4.350064e-08,1.2062511e-06,EVENT_PEAK,C1.2
1.7215847e-08,8.861367e-07,EVENT_END,nan
3.6669658e-09,6.2801394e-07,POST_EVENT,nan
8.211502e-09,5.4185506e-07,EVENT_START,nan
5.02173e-08,1.0921256e-06,EVENT_PEAK,C1.0
1.6300715e-08,7.5946866e-07,EVENT_END,nan
6.6082477e-09,5.5836676e-07,EVENT_START,nan
3.3097166e-08,9.1371567e-07,EVENT_PEAK,B9.1
1.4675281e-08,7.679097e-07,EVENT_START,nan
3.2541102e-08,9.263244e-07,EVENT_PEAK,B9.2
1.6584435e-08,7.675741e-07,EVENT_END,nan
1.3194607e-08,7.212764e-07,POST_EVENT,nan
6.743379e-09,5.2892835e-07,EVENT_START,nan
3.769469e-08,9.323468e-07,EVENT_PEAK,B9.3
1.1049892e-08,6.8942796e-07,EVENT_END,nan
8.941665e-09,5.1307825e-07,POST_EVENT,nan
6.3029386e-09,4.930286e-07,EVENT_START,nan
2.0571452e-08,7.684136e-07,EVENT_PEAK,B7.6
1.5210686e-08,7.259711e-07,EVENT_START,nan
1.822068e-08,8.3730856e-07,EVENT_PEAK,B8.3
1.2687053e-08,7.6950374e-07,EVENT_END,nan
9.124106e-09,7.197271e-07,POST_EVENT,nan
1.6152375e-08,6.8344235e-07,EVENT_START,nan
3.740274e-08,1.0194867e-06,EVENT_PEAK,C1.0
1.4293774e-08,8.1062376e-07,EVENT_END,nan
6.9330923e-09,6.84233e-07,POST_EVENT,nan
1e-09,4.905217e-07,EVENT_START,nan
1e-09,7.2093576e-07,EVENT_PEAK,B7.2
1e-09,5.57759e-07,EVENT_END,nan
1e-09,4.8639276e-07,POST_EVENT,nan
2.933402e-09,4.8219687e-07,EVENT_START,nan
6.192961e-08,1.3386972e-06,EVENT_PEAK,C1.3
1.1563342e-08,8.0472086e-07,EVENT_END,nan
6.4743455e-09,6.1186023e-07,EVENT_START,nan
3.3623966e-08,9.665497e-07,EVENT_PEAK,B9.6
8.7897325e-09,7.4218696e-07,EVENT_END,nan
9.8303445e-09,7.3148107e-07,EVENT_START,nan
7.470549e-08,1.7370627e-06,EVENT_PEAK,C1.7
4.2988745e-08,1.3545864e-06,EVENT_START,nan
1.00485906e-07,1.8538686e-06,EVENT_PEAK,C1.8
3.9760646e-08,1.4165271e-06,EVENT_END,nan
2.9147364e-08,1.2748535e-06,POST_EVENT,nan
5.886714e-09,5.275873e-07,EVENT_START,nan
2.0895497e-08,7.061332e-07,EVENT_PEAK,B7.0
1.1685072e-08,5.934116e-07,EVENT_END,nan
9.057216e-09,5.1237686e-07,POST_EVENT,nan
9.8736805e-09,6.475272e-07,EVENT_START,nan
2.7706838e-08,9.2648054e-07,EVENT_PEAK,B9.2
1.4609332e-08,7.4473013e-07,EVENT_END,nan
1.1899521e-08,6.9366155e-07,EVENT_START,nan
3.730394e-08,1.0566949e-06,EVENT_PEAK,C1.0
2.2150578e-08,9.245705e-07,EVENT_START,nan
2.8719091e-08,9.970245e-07,EVENT_PEAK,C0.9
1.5971777e-08,8.566919e-07,EVENT_END,nan
1.7046094e-08,8.4314195e-07,POST_EVENT,nan
1.7046094e-08,8.4314195e-07,EVENT_START,nan
1.306409e-07,1.8968101e-06,EVENT_PEAK,C1.8
5.943671e-08,1.2986853e-06,EVENT_END,nan
2.3012609e-08,8.600086e-07,POST_EVENT,nan
3.8405448e-09,4.13783e-07,EVENT_START,nan
1.4169326e-07,2.0138589e-06,EVENT_PEAK,C2.0
2.7568321e-08,1.1623343e-06,EVENT_END,nan
1.0219037e-08,5.3094226e-07,EVENT_START,nan
1.0746468e-07,1.6940288e-06,EVENT_PEAK,C1.6
3.2888547e-08,1.0001446e-06,EVENT_END,nan
9.884292e-09,7.425985e-07,EVENT_START,nan
1.683471e-07,2.406999e-06,EVENT_PEAK,C2.4
1.0927487e-07,2.192767e-06,EVENT_START,nan
3.0705243e-07,3.6782722e-06,EVENT_PEAK,C3.6
1.0557391e-07,2.5006218e-06,EVENT_END,nan
7.162383e-08,2.0870073e-06,POST_EVENT,nan
4.3170867e-09,4.5286677e-07,EVENT_START,nan
2.327613e-08,6.863413e-07,EVENT_PEAK,B6.8
5.5064002e-09,5.348771e-07,EVENT_END,nan
4.2392245e-09,4.5718087e-07,POST_EVENT,nan
1.7950723e-09,4.1169105e-07,EVENT_START,nan
1.13797476e-07,1.6164789e-06,EVENT_PEAK,C1.6
1.115302e-07,1.6067964e-06,EVENT_START,nan
1.6946373e-07,2.65007e-06,EVENT_PEAK,C2.6
1.5102735e-07,2.6175378e-06,EVENT_START,nan
1.4002987e-07,2.6554858e-06,EVENT_PEAK,C2.6
1.1553162e-07,2.5594377e-06,EVENT_END,nan
1.1198e-07,2.5207605e-06,POST_EVENT,nan
3.3824583e-09,6.044003e-07,EVENT_START,nan
1.04898675e-07,1.8774099e-06,EVENT_PEAK,C1.8
3.2305497e-08,1.1794405e-06,EVENT_END,nan
2.60408e-09,5.8519976e-07,POST_EVENT,nan
1e-09,3.5144654e-07,EVENT_START,nan
1.3447427e-08,5.0862053e-07,EVENT_PEAK,B5.0
1e-09,3.693403e-07,EVENT_END,nan
1e-09,3.4257602e-07,POST_EVENT,nan
1e-09,2.936696e-07,EVENT_START,nan
2.644791e-08,9.50288e-07,EVENT_PEAK,B9.5
6.6619332e-09,6.193016e-07,EVENT_END,nan
1e-09,2.9433045e-07,POST_EVENT,nan
1e-09,1.7670878e-07,EVENT_START,nan
1.21756685e-08,3.507962e-07,EVENT_PEAK,B3.5
5.58091e-09,2.447136e-07,EVENT_END,nan
1e-09,1.6861897e-07,POST_EVENT,nan
3.4370784e-09,1.8166672e-07,EVENT_START,nan
6.023764e-09,2.454759e-07,EVENT_PEAK,B2.4
4.489004e-09,2.0300321e-07,EVENT_END,nan
1.2602497e-09,1.7700937e-07,POST_EVENT,nan
1e-09,1.8173162e-07,EVENT_START,nan
1e-09,2.477465e-07,EVENT_PEAK,B2.4
1e-09,2.094907e-07,EVENT_END,nan
1e-09,1.824516e-07,POST_EVENT,nan
1.7176482e-09,1.9864463e-07,EVENT_START,nan
1.0228509e-08,3.1474985e-07,EVENT_PEAK,B3.1
3.5106291e-09,2.4094166e-07,EVENT_END,nan
1e-09,1.9373695e-07,POST_EVENT,nan
4.972604e-09,1.7516166e-07,EVENT_START,nan
9.002323e-09,3.0449988e-07,EVENT_PEAK,B3.0
5.207969e-09,2.3005276e-07,EVENT_END,nan
3.9848618e-09,2.09028e-07,EVENT_START,nan
4.680236e-07,3.6124788e-06,EVENT_PEAK,C3.6
7.320264e-08,1.3821347e-06,EVENT_END,nan
7.065521e-09,2.3987863e-07,EVENT_START,nan
1.8340256e-08,4.8307766e-07,EVENT_PEAK,B4.8
1.2729548e-08,3.4315445e-07,EVENT_END,nan
5.6753904e-09,2.434316e-07,POST_EVENT,nan
1.250532e-08,2.6065035e-07,EVENT_START,nan
2.4377652e-08,4.9339917e-07,EVENT_PEAK,B4.9
8.850676e-09,3.5858122e-07,EVENT_END,nan
7.319917e-09,2.6193052e-07,POST_EVENT,nan
1e-09,1.5207348e-07,EVENT_START,nan
2.2238367e-09,2.8661364e-07,EVENT_PEAK,B2.8
1e-09,2.0167913e-07,EVENT_END,nan
1e-09,1.4780373e-07,POST_EVENT,nan
3.2583969e-09,1.3093064e-07,EVENT_START,nan
6.15498e-09,1.8146356e-07,EVENT_PEAK,B1.8
3.0182978e-09,1.5040858e-07,EVENT_END,nan
1.7263103e-09,1.3045816e-07,POST_EVENT,nan
3.779439e-09,1.7154412e-07,EVENT_START,nan
6.765368e-07,4.269243e-06,EVENT_PEAK,C4.2
1.0579478e-07,1.5363958e-06,EVENT_END,nan
1e-09,1.7183125e-07,POST_EVENT,nan
2.884175e-09,1.5870557e-07,EVENT_START,nan
8.336285e-09,2.5149873e-07,EVENT_PEAK,B2.5
2.9984477e-09,1.9498931e-07,EVENT_END,nan
1.8610292e-09,1.5798477e-07,POST_EVENT,nan
1.3502541e-09,1.9195676e-07,EVENT_START,nan
7.3657787e-09,2.8076266e-07,EVENT_PEAK,B2.8
